user_code,date,company,restaurant,price_paid,delivery_charge,packing_charge,district,state,zone
5653,25-03-2019,alpha,Mannat Fast Food and Chicken Corner,103,0,0,West Delhi,DELHI,NORTH
6104,25-03-2019,alpha,Parathawala,130,0,0,Kolkata,WEST BENGAL,EAST
6201,25-03-2019,alpha,Chef's Treat,67,0,0,Jodhpur,RAJASTHAN,NORTH
9300,25-03-2019,alpha,99 North Restaurant,199,0,0,Khorda,ODISHA,EAST
9959,25-03-2019,alpha,Dubbawala Street Cafe,53,0,0,North 24 Parganas,WEST BENGAL,EAST
10039,25-03-2019,alpha,Mio Amore,73,0,0,Kolkata,WEST BENGAL,EAST
10082,25-03-2019,alpha,Garam Masala,73,0,0,Khorda,ODISHA,EAST
10770,25-03-2019,alpha,Domino's Pizza,416,0,0,Bangalore,KARNATAKA,SOUTH
10857,25-03-2019,alpha,Lassi Shop,210,0,0,Bangalore,KARNATAKA,SOUTH
10857,25-03-2019,alpha,Lassi Shop,275,0,0,Bangalore,KARNATAKA,SOUTH
12727,25-03-2019,alpha,Vamsi Fastfoods,144,0,0,East Godavari,ANDHRA PRADESH,SOUTH
16223,25-03-2019,alpha,Cream Stone,72,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
18503,25-03-2019,alpha,Avon Namkeen,131,0,0,Aligarh,UTTAR PRADESH,NORTH
18741,25-03-2019,alpha,Hotel Rajratna,166,0,0,Pune,MAHARASHTRA,WEST
22094,25-03-2019,alpha,Good Bakery,74,0,0,Lucknow,UTTAR PRADESH,NORTH
23282,25-03-2019,alpha,Kathi Junction,280,0,0,Jalandhar,PUNJAB,NORTH
23790,25-03-2019,alpha,The Imperial,76,0,0,Jaipur,RAJASTHAN,NORTH
28552,25-03-2019,alpha,Laxmi Vaishno Bhojnalaya,90,0,0,North Delhi,DELHI,NORTH
36764,25-03-2019,alpha,The Royal Chicken,72,0,0,Kota,RAJASTHAN,NORTH
37406,25-03-2019,alpha,Jannak's Restaurant,60,0,0,Jhansi,UTTAR PRADESH,NORTH
38006,25-03-2019,alpha,Oye Lassi,94,0,0,East Godavari,ANDHRA PRADESH,SOUTH
38060,25-03-2019,alpha,Patel Surti Locho,58,0,0,Vadodara,GUJARAT,WEST
43228,25-03-2019,alpha,The Imperial,93,0,0,Jaipur,RAJASTHAN,NORTH
44449,25-03-2019,alpha,Eats & Treats- Cafe & Bakery,75,0,0,Nagpur,MAHARASHTRA,WEST
47727,25-03-2019,alpha,Udupy's Ahar,125,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
50659,25-03-2019,alpha,Punjabi Rasoi,108,0,0,South Delhi,DELHI,NORTH
51222,25-03-2019,alpha,Shokeen Roll's,64,0,0,Pune,MAHARASHTRA,WEST
51222,25-03-2019,alpha,ETAERIO FOOD HOUSE,76,0,0,Pune,MAHARASHTRA,WEST
51760,25-03-2019,alpha,Cafe Coffee Day,174,0,0,Bangalore,KARNATAKA,SOUTH
51787,25-03-2019,alpha,Vaishno amritsari dhaba,401,0,0,Ghaziabad,UTTAR PRADESH,NORTH
54101,25-03-2019,alpha,Raj Sweet House,57,0,0,Lucknow,UTTAR PRADESH,NORTH
67798,25-03-2019,alpha,Lala Dayaram Sweets,61,0,0,Kanpur Nagar,UTTAR PRADESH,NORTH
69424,25-03-2019,alpha,FOOD NEST,521,0,0,West Midnapore,WEST BENGAL,EAST
69644,25-03-2019,alpha,Chechi's Pothichoru,72,0,0,Ernakulam,KERALA,SOUTH
74930,25-03-2019,alpha,Janta Sweet Home,95,0,0,Jodhpur,RAJASTHAN,NORTH
77078,25-03-2019,alpha,Balaji Jodhpur Sweets House,120,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
77418,25-03-2019,alpha,Grand Alpha,55,0,0,Visakhapatnam,ANDHRA PRADESH,SOUTH
80071,25-03-2019,alpha,Ziiro Restaurant & Cafe,80,0,0,Vadodara,GUJARAT,WEST
80109,25-03-2019,alpha,Kiran Food,100,0,0,Vadodara,GUJARAT,WEST
332,25-03-2019,beta,Shaurya Foods - Airoli,126,0,0,Thane,MAHARASHTRA,WEST
3738,25-03-2019,beta,Waffle King - Rohini,115.25,0,0,North West Delhi,DELHI,NORTH
4149,25-03-2019,beta,Om Namkeen,95,0,0,Indore,MADHYA PRADESH,WEST
4849,25-03-2019,beta,GuptaG,57.5,0,0,Nashik,MAHARASHTRA,WEST
9707,25-03-2019,beta,Royal Spoon,74.4,0,0,Kolkata,WEST BENGAL,EAST
11032,25-03-2019,beta,DeliverFood2Me,87.45,0,0,Mysore,KARNATAKA,SOUTH
11120,25-03-2019,beta,The Tasty Tiffin,44.1,0,0,Pune,MAHARASHTRA,WEST
13699,25-03-2019,beta,Viju???????s Dabeli,59,0,0,Nashik,MAHARASHTRA,WEST
13933,25-03-2019,beta,Mehfil Restaurant - Nizampet,58.25,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
23064,25-03-2019,beta,Natural Ice Cream - Korakendra,112.04,0,0,Mumbai,MAHARASHTRA,WEST
24525,25-03-2019,beta,Jai Girnari Restaurant,115,0,0,Indore,MADHYA PRADESH,WEST
25686,25-03-2019,beta,Natural Ice Cream - Jubilee Hills,139.06,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
30183,25-03-2019,beta,Janta Sweet Home - Nai Sadak,70,0,0,Jodhpur,RAJASTHAN,NORTH
34708,25-03-2019,beta,0umal Bhojraj,72.2,0,0,Mumbai,MAHARASHTRA,WEST
35201,25-03-2019,beta,Natural Ice Cream - Bandra,188.02,0,0,Mumbai,MAHARASHTRA,WEST
35291,25-03-2019,beta,London Bubble Co. - Malad,91.9,0,0,Mumbai,MAHARASHTRA,WEST
35291,25-03-2019,beta,Bhagwati Pav Bhaji,29.95,0,0,Mumbai,MAHARASHTRA,WEST
37256,25-03-2019,beta,Smally's Resto Cafe - Ulsoor,215.81,0,0,Bangalore,KARNATAKA,SOUTH
48577,25-03-2019,beta,Mubeen's,61.45,0,0,Lucknow,UTTAR PRADESH,NORTH
48577,25-03-2019,beta,Mubeen's,28.9,0,0,Lucknow,UTTAR PRADESH,NORTH
57353,25-03-2019,beta,Agarwal Caterers - Vaishali Nagar,37.64,0,0,Jaipur,RAJASTHAN,NORTH
60523,25-03-2019,beta,Azura Restaurant,90,0,0,Bangalore,KARNATAKA,SOUTH
62176,25-03-2019,beta,Bahar Biryani Cafe - L B Nagar,58.25,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
62513,25-03-2019,beta,La Pino'z Pizza - Chandigarh Sector 9,247.8,0,0,Chandigarh,CHANDIGARH,NORTH
62513,25-03-2019,beta,La Pino'z Pizza - Chandigarh Sector 9,51.98,0,0,Chandigarh,CHANDIGARH,NORTH
66555,25-03-2019,beta,Kanha - Vaishali Nagar,130,0,0,Jaipur,RAJASTHAN,NORTH
66555,25-03-2019,beta,Kanha - Vaishali Nagar,94,0,0,Jaipur,RAJASTHAN,NORTH
68969,25-03-2019,beta,Lalabhai Sevusal - Raopura Towerwala,39,0,0,Vadodara,GUJARAT,WEST
69503,25-03-2019,beta,Mani???????s Dum Biryani - Whitefield,135.23,0,0,Bangalore,KARNATAKA,SOUTH
69528,25-03-2019,beta,Paradise Biryani - Thiruvanmiyur,158.85,0,0,Chennai,TAMIL NADU,SOUTH
69669,25-03-2019,beta,Smally's Resto Cafe - Koramangala,97.69,0,0,Bangalore,KARNATAKA,SOUTH
69797,25-03-2019,beta,Pizza World,130,0,0,Indore,MADHYA PRADESH,WEST
70000,25-03-2019,beta,Ghuma Ghumalu - Navallur,182.45,0,0,Kanchipuram,TAMIL NADU,SOUTH
70016,25-03-2019,beta,The Irani Cafe - Kharadi,73.8,0,0,Pune,MAHARASHTRA,WEST
70016,25-03-2019,beta,The Paratha Place - Viman Nagar,125,0,0,Pune,MAHARASHTRA,WEST
70605,25-03-2019,beta,Karahi Bowls,87,0,0,Bangalore,KARNATAKA,SOUTH
80180,25-03-2019,beta,Zafar biriyani - Tambaram,524.5,0,0,Kanchipuram,TAMIL NADU,SOUTH
332,25-03-2019,gamma,TIB - The Ice-Cream Bakery,114.5,15,0,Thane,MAHARASHTRA,WEST
538,25-03-2019,gamma,Bathinda Junction,205.25,10,20,Bangalore,KARNATAKA,SOUTH
3229,25-03-2019,gamma,DFC - Deccan Fried Chicken,170,10,10,East Godavari,ANDHRA PRADESH,SOUTH
3523,25-03-2019,gamma,SPICE CLUB AND LODGE,60,10,0,Haridwar,UTTARAKHAND,NORTH
6346,25-03-2019,gamma,Madhuban Restaurant,45,30,0,Sundergarh,ODISHA,EAST
6346,25-03-2019,gamma,Madhuban Restaurant,45,30,0,Sundergarh,ODISHA,EAST
8142,25-03-2019,gamma,Besstoo,126.67,25,0,Kolkata,WEST BENGAL,EAST
45573,25-03-2019,gamma,Body Fuel Station,59.05,10,0,Ambala,HARYANA,NORTH
45573,25-03-2019,gamma,Mohans Dhaba,85,10,0,Ambala,HARYANA,NORTH
54640,25-03-2019,gamma,Omleterian,167.28,20,0,Bangalore,KARNATAKA,SOUTH
69669,25-03-2019,gamma,FreshMenu,146.4,20,0,Bangalore,KARNATAKA,SOUTH
69669,25-03-2019,gamma,Keto Kitchen,170,20,0,Bangalore,KARNATAKA,SOUTH
73981,25-03-2019,gamma,SCafe,84,20,0,Ghaziabad,UTTAR PRADESH,NORTH
80293,25-03-2019,gamma,Don't Cook At Home,104.88,15,10,West Delhi,DELHI,NORTH
144,26-03-2019,alpha,Moonlight Takeaway,323,30,15.81,Chennai,TAMIL NADU,SOUTH
144,26-03-2019,alpha,Moonlight Takeaway,635,30,32.64,Chennai,TAMIL NADU,SOUTH
297,26-03-2019,alpha,Healthie,86,0,7,Bangalore,KARNATAKA,SOUTH
344,26-03-2019,alpha,Rolls On Wheels,61,0,10,Bangalore,KARNATAKA,SOUTH
541,26-03-2019,alpha,Egg Stop,80,0,10,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
541,26-03-2019,alpha,The Bake Factory,83,0,10,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
590,26-03-2019,alpha,KFC,374,0,33.33,Kanchipuram,TAMIL NADU,SOUTH
3971,26-03-2019,alpha,Chin Thai,75,0,0,North 24 Parganas,WEST BENGAL,EAST
3971,26-03-2019,alpha,Chin Thai,64,0,5,North 24 Parganas,WEST BENGAL,EAST
5771,26-03-2019,alpha,Veer Jee Malai Chaap Wale,126,20,0,East Delhi,DELHI,NORTH
6462,26-03-2019,alpha,Mad About Chinese,132,30,2,Pune,MAHARASHTRA,WEST
6532,26-03-2019,alpha,Wah Ji Wah,80,20,0,Bangalore,KARNATAKA,SOUTH
6716,26-03-2019,alpha,Tabla,334,20,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
7738,26-03-2019,alpha,Faasos,281,15,23.81,Ahmedabad,GUJARAT,WEST
8228,26-03-2019,alpha,firingii,120,0,7,Bangalore,KARNATAKA,SOUTH
8228,26-03-2019,alpha,Anna's Kitchen,138,0,10,Kolkata,WEST BENGAL,EAST
8228,26-03-2019,alpha,Anna's Kitchen,138,0,10,Kolkata,WEST BENGAL,EAST
8228,26-03-2019,alpha,HINDUSTANI DHABA,360,20,0,Bangalore,KARNATAKA,SOUTH
8282,26-03-2019,alpha,Aminia- hatibagan,134,0,0,Kolkata,WEST BENGAL,EAST
8282,26-03-2019,alpha,Chandigarh Hotel,117,0,20,Kolkata,WEST BENGAL,EAST
9851,26-03-2019,alpha,Calcutta Calling,119,0,0,Kolkata,WEST BENGAL,EAST
9920,26-03-2019,alpha,WBFC,172,20,5,Kolkata,WEST BENGAL,EAST
9966,26-03-2019,alpha,Parathas.Live,50,0,0,Gurgaon,HARYANA,NORTH
12224,26-03-2019,alpha,Freakshake Therapy,67,0,3,Hyderabad,ANDHRA PRADESH,SOUTH
12246,26-03-2019,alpha,Hotel Al Buhari,74,0,0,Chennai,TAMIL NADU,SOUTH
12246,26-03-2019,alpha,lassi shop,61,0,15,Chennai,TAMIL NADU,SOUTH
12745,26-03-2019,alpha,Shri Ram Bhojnalaya,55,0,5,Howrah,WEST BENGAL,EAST
12745,26-03-2019,alpha,Ganpati Food Plaza,59,0,7,Howrah,WEST BENGAL,EAST
16565,26-03-2019,alpha,Burger King,299,0,29,Bangalore,KARNATAKA,SOUTH
20189,26-03-2019,alpha,Vasista Sri Lakshmi,98,0,0,Bangalore,KARNATAKA,SOUTH
22728,26-03-2019,alpha,Kareem's,335,20,0,Pune,MAHARASHTRA,WEST
23123,26-03-2019,alpha,Pizza N More,74,10,0,Jaipur,RAJASTHAN,NORTH
24700,26-03-2019,alpha,Bread Story,448,20,0,Pune,MAHARASHTRA,WEST
28203,26-03-2019,alpha,FreshMenu,79,20,5,Bangalore,KARNATAKA,SOUTH
32965,26-03-2019,alpha,Knight Story,220,30,0,South West Delhi,DELHI,NORTH
33996,26-03-2019,alpha,Surbhi Sweets,137,20,0,Mumbai,MAHARASHTRA,WEST
35089,26-03-2019,alpha,Kamal's Sweets & Restaurant,85,0,0,East Delhi,DELHI,NORTH
35089,26-03-2019,alpha,Unique Cake & Pastry Shop,55,0,0,East Delhi,DELHI,NORTH
35357,26-03-2019,alpha,Apni Rasoi,100,20,0,West Delhi,DELHI,NORTH
35357,26-03-2019,alpha,Burger King,65,0,29,West Delhi,DELHI,NORTH
38372,26-03-2019,alpha,Ravmchi's Vindhu,54,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
38372,26-03-2019,alpha,Big Bowl Chinese,50,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
42248,26-03-2019,alpha,Ande Ka Funda,70,35,0,Bangalore,KARNATAKA,SOUTH
42828,26-03-2019,alpha,Cafe Istaa,284,0,0,Mumbai,MAHARASHTRA,WEST
43540,26-03-2019,alpha,Gopal Sweets Corner,107,20,0,North West Delhi,DELHI,NORTH
45090,26-03-2019,alpha,Prince Restaurant,50,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
48784,26-03-2019,alpha,Idly.com,62,0,4,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
48784,26-03-2019,alpha,Saharsh Udupi Grand,51,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
51418,26-03-2019,alpha,Ratan Sev Bhandar,78,10,0,Kota,RAJASTHAN,NORTH
64217,26-03-2019,alpha,0dhini Deluxe,436,0,26.75,Bangalore,KARNATAKA,SOUTH
64224,26-03-2019,alpha,Woodee Pizza,356,0,15,Bangalore,KARNATAKA,SOUTH
66617,26-03-2019,alpha,Dabbu G's Kitchen,63,10,0,Jaipur,RAJASTHAN,NORTH
69501,26-03-2019,alpha,Biryani Darbar,144,0,0,Bangalore,KARNATAKA,SOUTH
69501,26-03-2019,alpha,Paradise Biryani,300,20,10,Bangalore,KARNATAKA,SOUTH
69765,26-03-2019,alpha,Delhi Food Point,128,0,14,Bangalore,KARNATAKA,SOUTH
69771,26-03-2019,alpha,0dhini Deluxe,167,20,11.5,Bangalore,KARNATAKA,SOUTH
69857,26-03-2019,alpha,Sangeetha Veg Restaurant,359,0,0,Kanchipuram,TAMIL NADU,SOUTH
69857,26-03-2019,alpha,Dindigul Thalappakatti,467,0,21.2,Kanchipuram,TAMIL NADU,SOUTH
70162,26-03-2019,alpha,Hotel Ganga,196,20,10,Kanchipuram,TAMIL NADU,SOUTH
70734,26-03-2019,alpha,Venus Biryani,123,0,7,Bangalore,KARNATAKA,SOUTH
70898,26-03-2019,alpha,Vasudev Adigas,53,0,0,Bangalore,KARNATAKA,SOUTH
72950,26-03-2019,alpha,Gopala's Veg Kitchen,54,0,0,Mumbai,MAHARASHTRA,WEST
74607,26-03-2019,alpha,Subway,445,0,20,Bangalore,KARNATAKA,SOUTH
77945,26-03-2019,alpha,Pizza Caprina,267,20,0,Mumbai,MAHARASHTRA,WEST
78185,26-03-2019,alpha,Salem RR Briyani Unvagam,220,20,0,Kanchipuram,TAMIL NADU,SOUTH
79990,26-03-2019,alpha,Jallikattu food point,220,20,0,Kanchipuram,TAMIL NADU,SOUTH
80180,26-03-2019,alpha,Alif Biriyani - Malaysian Parota,576,20,0,Kanchipuram,TAMIL NADU,SOUTH
80262,26-03-2019,alpha,Sarvi Take Away,78,20,0,Bangalore,KARNATAKA,SOUTH
2797,26-03-2019,alpha,Sai Punjab,180,0,0,Mumbai,MAHARASHTRA,WEST
3038,26-03-2019,alpha,Jai Jinendra Sweets & Namkeens,61,0,0,Kota,RAJASTHAN,NORTH
5694,26-03-2019,alpha,Chinese Hub,134,0,0,Howrah,WEST BENGAL,EAST
5742,26-03-2019,alpha,Mrcb,140,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
6201,26-03-2019,alpha,Kesariya Softy And Softy,56,0,0,Jodhpur,RAJASTHAN,NORTH
6201,26-03-2019,alpha,Naveen Juice And General Store,33,0,0,Jodhpur,RAJASTHAN,NORTH
6228,26-03-2019,alpha,My Sandwich Corner,120,0,0,Ahmedabad,GUJARAT,WEST
9762,26-03-2019,alpha,FreshMenu,65,0,0,Bangalore,KARNATAKA,SOUTH
9959,26-03-2019,alpha,A0da Hotel & Restaurant,55,0,0,North 24 Parganas,WEST BENGAL,EAST
10097,26-03-2019,alpha,Raasta Cafe Shibpur,121,0,0,Howrah,WEST BENGAL,EAST
10770,26-03-2019,alpha,Hotel Emirates,420,0,0,Bangalore,KARNATAKA,SOUTH
14494,26-03-2019,alpha,Royal Bawarchi,74,0,0,Warangal,ANDHRA PRADESH,SOUTH
16223,26-03-2019,alpha,Cream Stone,65,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
16223,26-03-2019,alpha,Cream Stone,72,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
16811,26-03-2019,alpha,Grilled House,109,0,0,Pondicherry,PONDICHERRY,SOUTH
19340,26-03-2019,alpha,Aggarwal Sweets India,102,0,0,Ghaziabad,UTTAR PRADESH,NORTH
20220,26-03-2019,alpha,Kolkata Zaika,105,0,0,Durg,CHATTISGARH,WEST
22235,26-03-2019,alpha,Dazzles,125,0,0,Panipat,HARYANA,NORTH
22475,26-03-2019,alpha,Rock in rolls,216,0,0,Warangal,ANDHRA PRADESH,SOUTH
25824,26-03-2019,alpha,Mint Leaf Cafe,142,0,0,Ranchi,JHARKHAND,EAST
27384,26-03-2019,alpha,Madhuban Restaurant,92,0,0,Khorda,ODISHA,EAST
32090,26-03-2019,alpha,Vannakam Chennai Dosa Corner,110,0,0,East Delhi,DELHI,NORTH
32422,26-03-2019,alpha,China Hunt,170,0,0,Mumbai,MAHARASHTRA,WEST
34422,26-03-2019,alpha,Namaste Foodcy,104,0,0,East Delhi,DELHI,NORTH
36463,26-03-2019,alpha,Kwality Walls,185,0,0,Thane,MAHARASHTRA,WEST
38006,26-03-2019,alpha,The King's Dine,98,0,0,East Godavari,ANDHRA PRADESH,SOUTH
42363,26-03-2019,alpha,Cafe Cook Hook,67,0,0,Udaipur,RAJASTHAN,NORTH
46057,26-03-2019,alpha,Bismillah Paradise,600,0,0,Visakhapatnam,ANDHRA PRADESH,SOUTH
46508,26-03-2019,alpha,Muradabadi Chicken Biryani,65,0,0,Lucknow,UTTAR PRADESH,NORTH
47727,26-03-2019,alpha,Subbayya Gari Hotel,130,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
48307,26-03-2019,alpha,Camp Purohit Sweets,80,0,0,Belgaum,KARNATAKA,SOUTH
49467,26-03-2019,alpha,Laddoo Gopal Sweets & Restaurant,188,0,0,North East Delhi,DELHI,NORTH
50038,26-03-2019,alpha,Sugamour by Capoor & Sons,59,0,0,Lucknow,UTTAR PRADESH,NORTH
51217,26-03-2019,alpha,GPO Ke Thande Dahi Bade,74,0,0,Lucknow,UTTAR PRADESH,NORTH
51760,26-03-2019,alpha,Juice Junction,95,0,0,Bangalore,KARNATAKA,SOUTH
51760,26-03-2019,alpha,Lassi corner,95,0,0,Bangalore,KARNATAKA,SOUTH
61209,26-03-2019,alpha,Chhappan Bhog,95,0,0,Allahabad,UTTAR PRADESH,NORTH
65619,26-03-2019,alpha,Ra Ra Momos Express,223,0,0,Jaipur,RAJASTHAN,NORTH
66749,26-03-2019,alpha,Al-Baike Restaurant Mahanagar,93,0,0,Lucknow,UTTAR PRADESH,NORTH
68969,26-03-2019,alpha,Marwadi Food Corner,55,0,0,Vadodara,GUJARAT,WEST
69198,26-03-2019,alpha,Hotel Lazeez-Al Darbar,153,0,0,Lucknow,UTTAR PRADESH,NORTH
70452,26-03-2019,alpha,Moonlight Takeaway,351,0,0,Chennai,TAMIL NADU,SOUTH
70581,26-03-2019,alpha,Domino's Pizza,608,0,0,Pune,MAHARASHTRA,WEST
70626,26-03-2019,alpha,Mangalore Tadka,91,0,0,Mumbai,MAHARASHTRA,WEST
72903,26-03-2019,alpha,Yummy Paradise,190,0,0,Panipat,HARYANA,NORTH
74378,26-03-2019,alpha,Shree Navdurga Sandwiches - Katargam,95,0,0,Surat,GUJARAT,WEST
74930,26-03-2019,alpha,Janta Sweet Home,50,0,0,Jodhpur,RAJASTHAN,NORTH
77418,26-03-2019,alpha,Grand Alpha,55,0,0,Visakhapatnam,ANDHRA PRADESH,SOUTH
80250,26-03-2019,alpha,Dark Stone,176,0,0,Krishna,ANDHRA PRADESH,SOUTH
227,26-03-2019,beta,Burger Spot - Kakkanad,135.75,0,0,Ernakulam,KERALA,SOUTH
241,26-03-2019,beta,Madurai Sri Pandian Hotel,350,0,0,Chennai,TAMIL NADU,SOUTH
241,26-03-2019,beta,Shawarma & Grill,180,0,0,Chennai,TAMIL NADU,SOUTH
1163,26-03-2019,beta,Munch Nation - Jail Road,68,0,0,West Delhi,DELHI,NORTH
3103,26-03-2019,beta,The J - R City Mall,85.06,0,0,Mumbai,MAHARASHTRA,WEST
3226,26-03-2019,beta,Fast Food Factory,309.25,0,0,Mumbai,MAHARASHTRA,WEST
3677,26-03-2019,beta,Zam Zam Restaurant,41.3,0,0,Mumbai,MAHARASHTRA,WEST
3738,26-03-2019,beta,Baljeet's Amritsari Koolcha - Jwala Heri,61.45,0,0,West Delhi,DELHI,NORTH
4506,26-03-2019,beta,La Pino'z Pizza - Mohali Sector 67,164.9,0,0,Rupnagar,PUNJAB,NORTH
4849,26-03-2019,beta,Miss Idli - By Navkar Dryfruit,49,0,0,Nashik,MAHARASHTRA,WEST
5012,26-03-2019,beta,Sbarro - Prabhadevi,112.9,0,0,Mumbai,MAHARASHTRA,WEST
5012,26-03-2019,beta,Keventers - Charni Road,96.22,0,0,Mumbai,MAHARASHTRA,WEST
5124,26-03-2019,beta,Pizza Caprina - Chembur,98.45,0,0,Mumbai,MAHARASHTRA,WEST
6080,26-03-2019,beta,Sandwizzaa - Vile Parle West,136.8,0,0,Mumbai,MAHARASHTRA,WEST
10295,26-03-2019,beta,Swagat Restaurant - Howrah,70.25,0,10.5,Howrah,WEST BENGAL,EAST
13933,26-03-2019,beta,Mehfil Restaurant - Nizampet,58.25,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
14881,26-03-2019,beta,Captain Cook,85.5,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
15156,26-03-2019,beta,Kritunga - Koramangala,87.45,0,0,Bangalore,KARNATAKA,SOUTH
17369,26-03-2019,beta,Liv Kitchen Cafeteria,97.6,0,0,Mumbai,MAHARASHTRA,WEST
17369,26-03-2019,beta,Liv Kitchen Cafeteria,97.6,0,0,Mumbai,MAHARASHTRA,WEST
18578,26-03-2019,beta,Shiv Malhar Fast Food Corner,116,0,0,Mumbai,MAHARASHTRA,WEST
18578,26-03-2019,beta,Al Zaika Fast Food,197,0,0,Mumbai,MAHARASHTRA,WEST
22918,26-03-2019,beta,Etihad Arabian Restaurant,109.5,0,0,Mysore,KARNATAKA,SOUTH
34708,26-03-2019,beta,0umal Bhojraj,92.67,0,0,Mumbai,MAHARASHTRA,WEST
35291,26-03-2019,beta,London Bubble Co. - Malad,91.9,0,0,Mumbai,MAHARASHTRA,WEST
35350,26-03-2019,beta,Chills And Grills,108,0,0,Mumbai,MAHARASHTRA,WEST
37853,26-03-2019,beta,Cream Stone - KBR,81,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
37853,26-03-2019,beta,Vishnu Priya Udupi,91,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
39736,26-03-2019,beta,Shiv Restaurant,57.5,0,0,Ahmedabad,GUJARAT,WEST
41243,26-03-2019,beta,La Pino'z Pizza - Sector 31,99.5,0,0,Gurgaon,HARYANA,NORTH
45567,26-03-2019,beta,4M Biryani House,35.5,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
45567,26-03-2019,beta,4M Biryani House,111,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
46956,26-03-2019,beta,Paradise - Kothapet & Dilsukhnagar,290,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
48509,26-03-2019,beta,Eatsome,93.1,0,0,Pune,MAHARASHTRA,WEST
50370,26-03-2019,beta,Astoria Restaurant,80.5,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
50370,26-03-2019,beta,Astoria Restaurant,60.5,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
62513,26-03-2019,beta,La Pino'z Pizza - Chandigarh Sector 9,50.98,0,0,Chandigarh,CHANDIGARH,NORTH
63691,26-03-2019,beta,Cream Kitchen,123.4,0,0,Pune,MAHARASHTRA,WEST
63691,26-03-2019,beta,Best Belgian Waffle - Kothrud,113.95,0,0,Pune,MAHARASHTRA,WEST
64758,26-03-2019,beta,Punjabi Chef,108.45,0,0,Pune,MAHARASHTRA,WEST
69427,26-03-2019,beta,New Oottupura,135,0,0,Bangalore,KARNATAKA,SOUTH
69992,26-03-2019,beta,Bharat Bhojan Centre,59.5,0,0,Chennai,TAMIL NADU,SOUTH
70016,26-03-2019,beta,The Irani Cafe - Kharadi,92.7,0,0,Pune,MAHARASHTRA,WEST
70113,26-03-2019,beta,The Red Box,102.75,0,0,Bangalore,KARNATAKA,SOUTH
70113,26-03-2019,beta,The Red Box,102.75,0,0,Bangalore,KARNATAKA,SOUTH
78049,26-03-2019,beta,Food Junction Express,87,0,0,Pune,MAHARASHTRA,WEST
79850,26-03-2019,beta,BreakFirst,103.45,0,0,Pune,MAHARASHTRA,WEST
79851,26-03-2019,beta,BreakFirst,103.45,0,0,Pune,MAHARASHTRA,WEST
79980,26-03-2019,beta,Burger Ka Baap,125,0,0,Coimbatore,TAMIL NADU,SOUTH
80259,26-03-2019,beta,Thachankara Restaurant,220,0,0,Thiruvananthapuram,KERALA,SOUTH
332,26-03-2019,gamma,The Good Bowl,102.67,0,0,Thane,MAHARASHTRA,WEST
13699,26-03-2019,gamma,Hotel Shabari,65,30,0,Nashik,MAHARASHTRA,WEST
27223,26-03-2019,gamma,Gowri Parvathi Bhavan Veg,72.5,30,0,Tiruchirappalli,TAMIL NADU,SOUTH
70941,26-03-2019,gamma,Al - Taj Parcel Point,80,0,0,Dharwad,KARNATAKA,SOUTH
80293,26-03-2019,gamma,Don't Cook At Home,104.88,15,10,West Delhi,DELHI,NORTH
91,27-03-2019,alpha,SGS Snackers,392,30,43,Chennai,TAMIL NADU,SOUTH
148,27-03-2019,alpha,Marhaba Family Restaurant,210,0,0,Chennai,TAMIL NADU,SOUTH
227,27-03-2019,alpha,Hotel A0daas,76,0,10,Ernakulam,KERALA,SOUTH
271,27-03-2019,alpha,JR Jana Veg Restaurant,172,20,0,Kanchipuram,TAMIL NADU,SOUTH
307,27-03-2019,alpha,Sweet Truth,611,20,23.81,Bangalore,KARNATAKA,SOUTH
318,27-03-2019,alpha,Sri Balajee Bhavan,130,20,0,Chennai,TAMIL NADU,SOUTH
318,27-03-2019,alpha,Hotel Saravana Bhavan,192,20,16.19,Chennai,TAMIL NADU,SOUTH
